geoid,year,measure,value,moe,region_type
24005430104,2020,gender_male_percent_geo20,47.80793319415449,,tract
24005430200,2020,gender_male_percent_geo20,45.35443909153476,,tract
24005430300,2020,gender_male_percent_geo20,48.961424332344215,,tract
24005430400,2020,gender_male_percent_geo20,54.92673067205659,,tract
24005430600,2020,gender_male_percent_geo20,44.00521285838401,,tract
24005430700,2020,gender_male_percent_geo20,49.72142170989433,,tract
24005430800,2020,gender_male_percent_geo20,52.51778093883357,,tract
24005430900,2020,gender_male_percent_geo20,55.5866573361325,,tract
24005440100,2020,gender_male_percent_geo20,48.943820224719104,,tract
24005440200,2020,gender_male_percent_geo20,49.03508771929825,,tract
24033800514,2020,gender_male_percent_geo20,49.58882854926299,,tract
24033800515,2020,gender_male_percent_geo20,39.59468293745914,,tract
24033800516,2020,gender_male_percent_geo20,45.80257041290675,,tract
24033800517,2020,gender_male_percent_geo20,47.03615342264636,,tract
24033800518,2020,gender_male_percent_geo20,48.108108108108105,,tract
24033800519,2020,gender_male_percent_geo20,50.28901734104046,,tract
24033800520,2020,gender_male_percent_geo20,44.632768361581924,,tract
24033800521,2020,gender_male_percent_geo20,41.25195618153364,,tract
24033800522,2020,gender_male_percent_geo20,47.225368063420156,,tract
24033800605,2020,gender_male_percent_geo20,59.36148300720906,,tract
24033800606,2020,gender_male_percent_geo20,46.382705479452056,,tract
24033800607,2020,gender_male_percent_geo20,51.08417278470207,,tract
24033800608,2020,gender_male_percent_geo20,49.962803154292516,,tract
24033800609,2020,gender_male_percent_geo20,44.23751686909581,,tract
24033800701,2020,gender_male_percent_geo20,44.31875953228266,,tract
24033800704,2020,gender_male_percent_geo20,46.749226006191954,,tract
24033800705,2020,gender_male_percent_geo20,44.39722657123686,,tract
24033800706,2020,gender_male_percent_geo20,46.147450110864746,,tract
24033800707,2020,gender_male_percent_geo20,41.917896087235405,,tract
24033800800,2020,gender_male_percent_geo20,51.666666666666664,,tract
24033800900,2020,gender_male_percent_geo20,53.14361350099272,,tract
24033801003,2020,gender_male_percent_geo20,52.125952667468916,,tract
24033801004,2020,gender_male_percent_geo20,48.43783667313079,,tract
24033801005,2020,gender_male_percent_geo20,51.53210764721556,,tract
24033801006,2020,gender_male_percent_geo20,29.519718859820383,,tract
24033801105,2020,gender_male_percent_geo20,55.06715506715507,,tract
24033801106,2020,gender_male_percent_geo20,49.106078665077476,,tract
24033801207,2020,gender_male_percent_geo20,49.85795454545455,,tract
24033801208,2020,gender_male_percent_geo20,47.002489944455085,,tract
24033801209,2020,gender_male_percent_geo20,52.25647899910634,,tract
24033801210,2020,gender_male_percent_geo20,51.581878005568214,,tract
24033801211,2020,gender_male_percent_geo20,45.98754122389153,,tract
24033801212,2020,gender_male_percent_geo20,49.058789458441936,,tract
24033801213,2020,gender_male_percent_geo20,50.83105929049864,,tract
24033801214,2020,gender_male_percent_geo20,50.70835368832438,,tract
24033801215,2020,gender_male_percent_geo20,47.70712909441233,,tract
24033801216,2020,gender_male_percent_geo20,44.02904787520172,,tract
24033801217,2020,gender_male_percent_geo20,50.06508721687061,,tract
24033801302,2020,gender_male_percent_geo20,46.417541692402715,,tract
24033801305,2020,gender_male_percent_geo20,49.13086257789439,,tract
24033801307,2020,gender_male_percent_geo20,50.419924703156674,,tract
24033801308,2020,gender_male_percent_geo20,52.223142778238056,,tract
24033801309,2020,gender_male_percent_geo20,47.381275440976935,,tract
24005440300,2020,gender_male_percent_geo20,38.90041493775934,,tract
24005440400,2020,gender_male_percent_geo20,46.45712209302326,,tract
24005440500,2020,gender_male_percent_geo20,43.855347839411586,,tract
24005440600,2020,gender_male_percent_geo20,49.46004319654428,,tract
24005440701,2020,gender_male_percent_geo20,50.85920577617328,,tract
24005440702,2020,gender_male_percent_geo20,43.74156219864995,,tract
24005440800,2020,gender_male_percent_geo20,40.720923683469444,,tract
24005440900,2020,gender_male_percent_geo20,43.65847604864731,,tract
24005441000,2020,gender_male_percent_geo20,46.02888086642599,,tract
24005441101,2020,gender_male_percent_geo20,48.947604120017914,,tract
24005441102,2020,gender_male_percent_geo20,51.92458758837392,,tract
24005450100,2020,gender_male_percent_geo20,52.71043312448924,,tract
24005450200,2020,gender_male_percent_geo20,46.277278562259305,,tract
24005450300,2020,gender_male_percent_geo20,46.68134633532557,,tract
24005450400,2020,gender_male_percent_geo20,50.53579082726104,,tract
24005450501,2020,gender_male_percent_geo20,46.47182727751448,,tract
24005450503,2020,gender_male_percent_geo20,37.987231182795696,,tract
24005450504,2020,gender_male_percent_geo20,48.84888350354856,,tract
24005450800,2020,gender_male_percent_geo20,50.59317844784973,,tract
24005450900,2020,gender_male_percent_geo20,46.068197633959635,,tract
24005451000,2020,gender_male_percent_geo20,48.59919954259577,,tract
24005451100,2020,gender_male_percent_geo20,48.687138406764575,,tract
24005451200,2020,gender_male_percent_geo20,44.620015048908954,,tract
24005451300,2020,gender_male_percent_geo20,46.74005080440305,,tract
24005451401,2020,gender_male_percent_geo20,40.901037711971654,,tract
24005451402,2020,gender_male_percent_geo20,45.68366739432427,,tract
24005451500,2020,gender_male_percent_geo20,50.95767320879641,,tract
24005451600,2020,gender_male_percent_geo20,44.35936702399183,,tract
24005451701,2020,gender_male_percent_geo20,48.354761385922856,,tract
24005451702,2020,gender_male_percent_geo20,50.20768431983385,,tract
24005451801,2020,gender_male_percent_geo20,48.11115147112241,,tract
24005451802,2020,gender_male_percent_geo20,48.851269649334945,,tract
24005451803,2020,gender_male_percent_geo20,49.17152858809801,,tract
24005451900,2020,gender_male_percent_geo20,44.04064087534193,,tract
24005452000,2020,gender_male_percent_geo20,53.80881254667663,,tract
24005452100,2020,gender_male_percent_geo20,51.14384205578189,,tract
24005452300,2020,gender_male_percent_geo20,46.201607012417824,,tract
24005452400,2020,gender_male_percent_geo20,46.356502242152466,,tract
24005452500,2020,gender_male_percent_geo20,44.71291244479085,,tract
24005490100,2020,gender_male_percent_geo20,47.739602169981914,,tract
24005490200,2020,gender_male_percent_geo20,58.33617456529151,,tract
24005490302,2020,gender_male_percent_geo20,40.776490776490775,,tract
24005490303,2020,gender_male_percent_geo20,52.67735797771133,,tract
24005490304,2020,gender_male_percent_geo20,40.36239495798319,,tract
24005490400,2020,gender_male_percent_geo20,53.59442060085837,,tract
24033801310,2020,gender_male_percent_geo20,46.144820650351996,,tract
24033801311,2020,gender_male_percent_geo20,46.43196955280685,,tract
24033801312,2020,gender_male_percent_geo20,52.13327915481511,,tract
24033801313,2020,gender_male_percent_geo20,52.083333333333336,,tract
24033801404,2020,gender_male_percent_geo20,49.34782608695652,,tract
24033801405,2020,gender_male_percent_geo20,50.04528985507246,,tract
24033801406,2020,gender_male_percent_geo20,44.64409122322046,,tract
24033801407,2020,gender_male_percent_geo20,48.71115039033731,,tract
24033801408,2020,gender_male_percent_geo20,47.96016704143913,,tract
24033801409,2020,gender_male_percent_geo20,45.062429057888764,,tract
24033801410,2020,gender_male_percent_geo20,49.22035892909679,,tract
24033801411,2020,gender_male_percent_geo20,44.89028213166144,,tract
24033801500,2020,gender_male_percent_geo20,43.78810975609756,,tract
24033801600,2020,gender_male_percent_geo20,42.052221713238666,,tract
24033801701,2020,gender_male_percent_geo20,47.6356050069541,,tract
24033801702,2020,gender_male_percent_geo20,40.020549704598,,tract
24033801704,2020,gender_male_percent_geo20,50.293032342088125,,tract
24033801707,2020,gender_male_percent_geo20,47.4052383276395,,tract
24033801709,2020,gender_male_percent_geo20,44.19585549238951,,tract
24033801801,2020,gender_male_percent_geo20,43.44827586206897,,tract
24033801802,2020,gender_male_percent_geo20,47.10144927536232,,tract
24033801807,2020,gender_male_percent_geo20,39.962928637627435,,tract
24033801808,2020,gender_male_percent_geo20,45.39877300613497,,tract
24033801809,2020,gender_male_percent_geo20,48.817451205510906,,tract
24033801901,2020,gender_male_percent_geo20,47.87716405605936,,tract
24033801904,2020,gender_male_percent_geo20,41.97645600991326,,tract
24033801905,2020,gender_male_percent_geo20,42.06132605554664,,tract
24033801906,2020,gender_male_percent_geo20,43.529411764705884,,tract
24033801907,2020,gender_male_percent_geo20,46.83250414593698,,tract
24033801908,2020,gender_male_percent_geo20,45.73690621193666,,tract
24033802001,2020,gender_male_percent_geo20,50.33208800332088,,tract
24033802002,2020,gender_male_percent_geo20,48.95551732612436,,tract
24033802103,2020,gender_male_percent_geo20,45.24305555555556,,tract
24033802104,2020,gender_male_percent_geo20,39.70019342359768,,tract
24033802106,2020,gender_male_percent_geo20,42.48463401005774,,tract
24033802107,2020,gender_male_percent_geo20,44.80846774193548,,tract
24033802201,2020,gender_male_percent_geo20,42.90550938750385,,tract
24033802203,2020,gender_male_percent_geo20,50.92936802973978,,tract
24033802204,2020,gender_male_percent_geo20,44.62396614733603,,tract
24033802301,2020,gender_male_percent_geo20,50.145464162919865,,tract
24033802404,2020,gender_male_percent_geo20,35.817717206132876,,tract
24033802405,2020,gender_male_percent_geo20,52.31629392971246,,tract
24033802406,2020,gender_male_percent_geo20,50.49645390070922,,tract
24005490500,2020,gender_male_percent_geo20,46.219686162624825,,tract
24005490601,2020,gender_male_percent_geo20,50.454959053685165,,tract
24005490602,2020,gender_male_percent_geo20,48.23874755381605,,tract
24005490603,2020,gender_male_percent_geo20,44.959349593495936,,tract
24005490605,2020,gender_male_percent_geo20,43.08877178759627,,tract
24005490701,2020,gender_male_percent_geo20,42.348532167395376,,tract
24005490703,2020,gender_male_percent_geo20,49.392712550607285,,tract
24005490800,2020,gender_male_percent_geo20,56.16136148755121,,tract
24005490900,2020,gender_male_percent_geo20,45.303326810176124,,tract
24005491000,2020,gender_male_percent_geo20,48.83318928262749,,tract
24005491100,2020,gender_male_percent_geo20,48.008553862603584,,tract
24005491201,2020,gender_male_percent_geo20,43.94023242944106,,tract
24005491202,2020,gender_male_percent_geo20,48.55687606112054,,tract
24005491300,2020,gender_male_percent_geo20,51.02681118083286,,tract
24005491401,2020,gender_male_percent_geo20,40.532825880114174,,tract
24005491402,2020,gender_male_percent_geo20,45.77199589181787,,tract
24005491500,2020,gender_male_percent_geo20,47.07218576476527,,tract
24005491600,2020,gender_male_percent_geo20,52.60791366906475,,tract
24005491701,2020,gender_male_percent_geo20,45.93068035943517,,tract
24005491900,2020,gender_male_percent_geo20,47.9749001711352,,tract
24005492001,2020,gender_male_percent_geo20,42.92074799643811,,tract
24005492002,2020,gender_male_percent_geo20,46.67560321715818,,tract
24005492101,2020,gender_male_percent_geo20,41.23437084330939,,tract
24005492102,2020,gender_male_percent_geo20,45.2938117524701,,tract
24005492200,2020,gender_male_percent_geo20,44.99258945585433,,tract
24005492300,2020,gender_male_percent_geo20,43.543088198129894,,tract
24005492401,2020,gender_male_percent_geo20,46.40748031496063,,tract
24005492402,2020,gender_male_percent_geo20,43.8468992248062,,tract
24005492500,2020,gender_male_percent_geo20,51.820818562681275,,tract
24005492600,2020,gender_male_percent_geo20,43.89179755671902,,tract
24005492700,2020,gender_male_percent_geo20,50.3875968992248,,tract
24005980100,2020,gender_male_percent_geo20,,,tract
24005980200,2020,gender_male_percent_geo20,,,tract
24009860103,2020,gender_male_percent_geo20,51.0296740716718,,tract
24009860200,2020,gender_male_percent_geo20,48.48887412819661,,tract
24009860300,2020,gender_male_percent_geo20,52.310876063462864,,tract
24009860402,2020,gender_male_percent_geo20,50.78187119003446,,tract
24009860403,2020,gender_male_percent_geo20,44.80537664519743,,tract
24009860404,2020,gender_male_percent_geo20,49.738939269029956,,tract
24009860501,2020,gender_male_percent_geo20,53.653566229985444,,tract
24009860502,2020,gender_male_percent_geo20,45.44942237249929,,tract
24009860600,2020,gender_male_percent_geo20,49.215887439542726,,tract
24009860701,2020,gender_male_percent_geo20,43.368617683686175,,tract
24009860702,2020,gender_male_percent_geo20,49.35382465944813,,tract
24009860703,2020,gender_male_percent_geo20,48.547400611620795,,tract
24033802407,2020,gender_male_percent_geo20,47.20574461442398,,tract
24033802408,2020,gender_male_percent_geo20,42.80320906087777,,tract
24033802501,2020,gender_male_percent_geo20,44.2575684766939,,tract
24033802502,2020,gender_male_percent_geo20,44.76504534212696,,tract
24033802600,2020,gender_male_percent_geo20,54.66564963132469,,tract
24033802700,2020,gender_male_percent_geo20,43.962848297213625,,tract
24033802803,2020,gender_male_percent_geo20,53.0682207747686,,tract
24033802804,2020,gender_male_percent_geo20,40.61878453038674,,tract
24033802805,2020,gender_male_percent_geo20,45.29932112734005,,tract
24033802901,2020,gender_male_percent_geo20,44.79979853941073,,tract
24033803001,2020,gender_male_percent_geo20,52.912912912912915,,tract
24033803002,2020,gender_male_percent_geo20,44.28636989444699,,tract
24033803100,2020,gender_male_percent_geo20,45.348837209302324,,tract
24033803200,2020,gender_male_percent_geo20,44.77357848144365,,tract
24033803300,2020,gender_male_percent_geo20,50.534635053463504,,tract
24033803403,2020,gender_male_percent_geo20,42.38028661307235,,tract
24033803508,2020,gender_male_percent_geo20,48.44703272323905,,tract
24033803509,2020,gender_male_percent_geo20,45.740200842241656,,tract
24033803512,2020,gender_male_percent_geo20,50.04601226993865,,tract
24033803513,2020,gender_male_percent_geo20,46.274203011930375,,tract
24033803514,2020,gender_male_percent_geo20,38.657171922685656,,tract
24033803516,2020,gender_male_percent_geo20,42.36186348862405,,tract
24033803519,2020,gender_male_percent_geo20,44.50261780104712,,tract
24033803520,2020,gender_male_percent_geo20,51.28,,tract
24033803521,2020,gender_male_percent_geo20,47.067803078488744,,tract
24033803524,2020,gender_male_percent_geo20,43.579841668275726,,tract
24033803525,2020,gender_male_percent_geo20,42.74084124830394,,tract
24033803526,2020,gender_male_percent_geo20,43.77245508982036,,tract
24033803527,2020,gender_male_percent_geo20,43.56103023516238,,tract
24033803528,2020,gender_male_percent_geo20,45.806451612903224,,tract
24033803601,2020,gender_male_percent_geo20,53.39051192709729,,tract
24033803602,2020,gender_male_percent_geo20,38.9937106918239,,tract
24033803605,2020,gender_male_percent_geo20,50.2452073116362,,tract
24033803606,2020,gender_male_percent_geo20,53.42050407428463,,tract
24033803607,2020,gender_male_percent_geo20,46.19188921859545,,tract
24033803608,2020,gender_male_percent_geo20,49.680613222612585,,tract
24033803610,2020,gender_male_percent_geo20,58.46275335614635,,tract
24033803612,2020,gender_male_percent_geo20,50.17001545595054,,tract
24033803613,2020,gender_male_percent_geo20,49.252615844544096,,tract
